ID_Transmision,Canal,Categoria,Espectadores_Pico,Horas_Transmitidas
12813,Streamer_11813,Esports,11193.0,1.9
18121,Streamer_17121,Esports,16580.0,3.0
4424,Streamer_3424,Just Chatting,22364.0,1.2
20565,Streamer_19565,Musica,24727.0,1.1
15820,Streamer_14820,Gaming,5573.0,8.9
12935,Streamer_11935,Just Chatting,25979.0,4.0
13078,Streamer_12078,Gaming,12644.0,1.2
1339,Streamer_339,Esports,22740.0,9.2
16040,Streamer_15040,Arte,4100.0,10.7
9594,Streamer_8594,Musica,33198.0,8.1
6037,Streamer_5037,Just Chatting,12330.0,8.6
7743,Streamer_6743,Just Chatting,35420.0,3.2
10686,Streamer_9686,Just Chatting,31454.0,1.3
17303,Streamer_16303,Gaming,39706.0,4.8
10489,Streamer_9489,Arte,2348.0,1.6
5854,Streamer_4854,Just Chatting,34282.0,12.0
8811,Streamer_7811,Esports,35601.0,7.9
7280,Streamer_6280,Esports,16041.0,11.2
14317,Streamer_13317,Arte,6504.0,1.8
2820,Streamer_1820,Musica,28348.0,6.8
11554,Streamer_10554,Gaming,12858.0,10.2
10977,Streamer_9977,Arte,20900.0,1.9
5987,Streamer_4987,Arte,8514.0,9.8
1537,Streamer_537,Musica,31227.0,8.5
20536,Streamer_19536,Gaming,36543.0,7.1
6712,Streamer_5712,Musica,48243.0,4.8
1541,Streamer_541,Just Chatting,8394.0,11.9
19148,Streamer_18148,Gaming,15553.0,1.4
11641,Streamer_10641,Gaming,21192.0,11.1
11761,Streamer_10761,Esports,24135.0,8.7
1490,Streamer_490,Gaming,39968.0,11.5
18766,Streamer_17766,Esports,20030.0,1.3
2289,Streamer_1289,Musica,24595.0,6.3
7553,Streamer_6553,Esports,26893.0,2.3
18791,Streamer_17791,Musica,37507.0,7.8
2950,Streamer_1950,Arte,31561.0,2.5
12748,Streamer_11748,Gaming,32609.0,4.9
3790,Streamer_2790,Esports,7021.0,6.5
10663,Streamer_9663,Musica,20741.0,2.2
18159,Streamer_17159,Arte,9163.0,5.3
13460,Streamer_12460,Gaming,10091.0,1.7
12028,Streamer_11028,Gaming,40600.0,6.3
2062,Streamer_1062,Just Chatting,14843.0,7.8
13555,Streamer_12555,Esports,16724.0,5.9
9956,Streamer_8956,Gaming,42433.0,10.3
14243,Streamer_13243,Musica,29611.0,6.8
12695,Streamer_11695,Gaming,26305.0,3.1
2847,Streamer_1847,Musica,44284.0,5.1
9775,Streamer_8775,Esports,13246.0,2.3
8094,Streamer_7094,Just Chatting,40134.0,5.6
8481,Streamer_7481,Arte,46971.0,2.4
17853,Streamer_16853,Gaming,1590.0,3.6
8073,Streamer_7073,Arte,44179.0,9.6
11672,Streamer_10672,Gaming,15604.0,10.4
6663,Streamer_5663,Just Chatting,41969.0,2.4
1838,Streamer_838,Arte,19200.0,5.0
3555,Streamer_2555,Arte,21026.0,8.1
9701,Streamer_8701,Arte,37874.0,2.9
15981,Streamer_14981,Arte,37045.0,7.1
10707,Streamer_9707,Esports,35527.0,7.2
10017,Streamer_9017,Musica,19747.0,1.6
7849,Streamer_6849,Esports,14495.0,5.7
6473,Streamer_5473,Esports,12325.0,2.7
16553,Streamer_15553,Arte,19051.0,4.2
20495,Streamer_19495,Just Chatting,8192.0,2.6
10115,Streamer_9115,Just Chatting,8748.0,6.4
15116,Streamer_14116,Esports,10531.0,3.3
12167,Streamer_11167,Just Chatting,15706.0,2.8
11785,Streamer_10785,Musica,42657.0,9.5
7216,Streamer_6216,Just Chatting,41002.0,9.2
19303,Streamer_18303,Esports,48972.0,6.7
11591,Streamer_10591,Just Chatting,34287.0,5.1
1922,Streamer_922,Arte,31096.0,5.9
18603,Streamer_17603,Arte,27450.0,4.7
12799,Streamer_11799,Just Chatting,18246.0,8.2
8661,Streamer_7661,Just Chatting,24548.0,2.1
15136,Streamer_14136,Arte,35628.0,1.2
13289,Streamer_12289,Just Chatting,27148.0,8.6
5389,Streamer_4389,Arte,40014.0,4.1
9776,Streamer_8776,Just Chatting,20523.0,11.9
9109,Streamer_8109,,38892.0,2.4
14780,Streamer_13780,Just Chatting,29048.0,1.5
7271,Streamer_6271,Musica,14550.0,10.6
8488,Streamer_7488,Musica,7788.0,1.6
8089,Streamer_7089,Just Chatting,2698.0,7.9
2768,Streamer_1768,Esports,2831.0,6.5
19651,Streamer_18651,Arte,3542.0,7.8
3632,Streamer_2632,,39023.0,7.1
10676,Streamer_9676,Gaming,39379.0,1.5
4287,Streamer_3287,Musica,14692.0,2.8
7970,Streamer_6970,Gaming,43920.0,7.2
15076,Streamer_14076,Just Chatting,18777.0,8.8
4433,Streamer_3433,Esports,35370.0,11.6
11589,Streamer_10589,Arte,10549.0,3.7
3858,Streamer_2858,Musica,45990.0,8.2
3852,Streamer_2852,Musica,16147.0,5.8
8642,Streamer_7642,Gaming,28998.0,3.8
7315,Streamer_6315,Arte,48478.0,10.8
8556,Streamer_7556,Esports,33972.0,9.9
16524,Streamer_15524,Just Chatting,6675.0,2.9
18596,Streamer_17596,,43850.0,11.1
2992,Streamer_1992,Gaming,38133.0,2.6
15324,Streamer_14324,Just Chatting,35717.0,6.3
9317,Streamer_8317,Arte,49012.0,4.4
20792,Streamer_19792,Esports,5920.0,6.1
5892,Streamer_4892,Arte,44240.0,11.3
2708,Streamer_1708,Gaming,20328.0,4.0
9977,Streamer_8977,Esports,41903.0,4.8
18866,Streamer_17866,Arte,45625.0,9.4
8926,Streamer_7926,Esports,24564.0,6.3
15242,Streamer_14242,Esports,49110.0,3.0
3798,Streamer_2798,Arte,11634.0,8.3
5024,Streamer_4024,Just Chatting,34567.0,7.3
9782,Streamer_8782,Gaming,20250.0,1.5
5940,Streamer_4940,Just Chatting,33891.0,10.9
3918,Streamer_2918,Just Chatting,27737.0,5.7
16930,Streamer_15930,Esports,8186.0,3.8
11990,Streamer_10990,Esports,35598.0,2.7
13308,Streamer_12308,Esports,4908.0,5.6
4744,Streamer_3744,Arte,11616.0,8.4
15886,Streamer_14886,Gaming,1115.0,8.2
1942,Streamer_942,Gaming,36978.0,6.2
1943,Streamer_943,Musica,24545.0,9.2
8183,Streamer_7183,Arte,38274.0,1.9
1530,Streamer_530,Just Chatting,18403.0,1.6
4085,Streamer_3085,Just Chatting,47127.0,5.9
1442,Streamer_442,Esports,39332.0,7.1
13517,Streamer_12517,Arte,31300.0,1.1
2391,Streamer_1391,Musica,35207.0,6.1
14038,Streamer_13038,Esports,25827.0,8.6
4966,Streamer_3966,Esports,13590.0,4.0
7755,Streamer_6755,Gaming,3242.0,5.9
13506,Streamer_12506,Just Chatting,30993.0,8.3
20788,Streamer_19788,Just Chatting,34055.0,2.5
7314,Streamer_6314,Just Chatting,21188.0,8.5
8505,Streamer_7505,Arte,34824.0,10.4
18991,Streamer_17991,Just Chatting,46660.0,5.3
4748,Streamer_3748,Just Chatting,47939.0,9.3
7919,Streamer_6919,Musica,47043.0,9.8
3768,Streamer_2768,Gaming,47514.0,1.5
16963,Streamer_15963,Just Chatting,25944.0,8.7
10024,Streamer_9024,Musica,21968.0,11.0
19396,Streamer_18396,Arte,40127.0,7.2
12575,Streamer_11575,Esports,36369.0,1.4
6333,Streamer_5333,Arte,13440.0,11.8
7950,Streamer_6950,Just Chatting,36790.0,3.7
4135,Streamer_3135,Musica,25587.0,7.2
18023,Streamer_17023,Esports,21590.0,10.6
18410,Streamer_17410,Musica,35702.0,6.2
3917,Streamer_2917,Musica,24496.0,4.8
2446,Streamer_1446,Arte,46875.0,7.0
1353,Streamer_353,Musica,21201.0,8.2
10222,Streamer_9222,Just Chatting,27248.0,11.5
8430,Streamer_7430,Musica,33293.0,4.8
6171,Streamer_5171,Musica,31219.0,3.5
9087,Streamer_8087,Just Chatting,36483.0,9.3
10180,Streamer_9180,Just Chatting,30530.0,1.9
3944,Streamer_2944,Gaming,39687.0,4.8
7233,Streamer_6233,Arte,15826.0,9.7
14820,Streamer_13820,,19558.0,7.3
17041,Streamer_16041,Musica,,10.7
12006,Streamer_11006,Musica,22331.0,1.4
4521,Streamer_3521,Just Chatting,42116.0,3.0
7243,Streamer_6243,Just Chatting,13081.0,5.4
14248,Streamer_13248,Arte,3983.0,4.4
13418,Streamer_12418,Arte,30481.0,9.6
3295,Streamer_2295,Musica,11900.0,5.2
10906,Streamer_9906,Arte,27872.0,8.3
15956,Streamer_14956,Just Chatting,31331.0,3.4
5896,Streamer_4896,Esports,23231.0,6.6
5733,Streamer_4733,Arte,7048.0,5.0
8238,Streamer_7238,Musica,29306.0,9.0
6890,Streamer_5890,Gaming,23677.0,1.3
4377,Streamer_3377,Gaming,28203.0,7.8
1914,Streamer_914,Esports,17033.0,1.8
10715,Streamer_9715,Esports,33626.0,6.5
12348,Streamer_11348,Gaming,22648.0,6.8
19620,Streamer_18620,Esports,32705.0,2.0
14094,Streamer_13094,Arte,10748.0,4.8
2852,Streamer_1852,Musica,20788.0,3.5
11001,,Gaming,1573.0,1.8
9492,Streamer_8492,Just Chatting,4392.0,10.0
19849,Streamer_18849,Just Chatting,42847.0,1.6
5718,Streamer_4718,Musica,23032.0,2.2
8450,Streamer_7450,Esports,26201.0,2.9
11492,Streamer_10492,Arte,29220.0,1.7
12270,Streamer_11270,Gaming,33180.0,8.7
13189,Streamer_12189,Just Chatting,40938.0,2.0
5417,Streamer_4417,Musica,39785.0,3.8
1498,Streamer_498,Musica,2555.0,10.3
7528,Streamer_6528,Musica,49344.0,3.9
18094,Streamer_17094,Esports,39599.0,7.6
10873,Streamer_9873,Gaming,23568.0,1.7
15992,Streamer_14992,Gaming,30895.0,5.2
11354,Streamer_10354,Musica,1286.0,2.2
15342,Streamer_14342,Arte,4179.0,1.8
18460,Streamer_17460,Musica,1606.0,1.8
3103,Streamer_2103,Just Chatting,39346.0,3.8
13653,Streamer_12653,Just Chatting,2786.0,2.7
5515,Streamer_4515,Musica,17003.0,10.6
1565,Streamer_565,Arte,11731.0,11.5
13148,Streamer_12148,Esports,12226.0,6.0
16806,Streamer_15806,Just Chatting,46970.0,6.3
6914,Streamer_5914,Esports,4025.0,2.6
13672,Streamer_12672,Just Chatting,46315.0,4.6
16872,Streamer_15872,Esports,6052.0,3.6
16359,Streamer_15359,Just Chatting,4322.0,4.1
18491,Streamer_17491,Arte,13887.0,7.9
17801,Streamer_16801,Arte,21508.0,3.2
12511,Streamer_11511,Esports,16583.0,5.2
20030,Streamer_19030,Esports,49898.0,2.8
5753,Streamer_4753,Esports,49244.0,6.9
1809,Streamer_809,Arte,40449.0,4.4
4990,Streamer_3990,Musica,32656.0,9.1
4866,Streamer_3866,Just Chatting,47875.0,2.7
2725,Streamer_1725,,28971.0,5.6
5314,Streamer_4314,Arte,31516.0,3.5
1836,,Gaming,18729.0,5.4
10982,Streamer_9982,Gaming,47931.0,2.8
19734,Streamer_18734,Arte,164.0,2.8
17780,Streamer_16780,Musica,36201.0,7.2
14883,Streamer_13883,Gaming,39816.0,2.8
14499,Streamer_13499,Esports,3540.0,10.7
9645,Streamer_8645,Just Chatting,8209.0,11.7
11462,Streamer_10462,Just Chatting,47295.0,3.9
14204,Streamer_13204,Arte,3318.0,11.0
19334,Streamer_18334,Musica,668.0,11.6
13757,Streamer_12757,Just Chatting,33827.0,9.3
12669,Streamer_11669,Musica,14705.0,8.4
6879,Streamer_5879,Esports,856.0,11.6
7966,Streamer_6966,Just Chatting,1472.0,5.3
18888,Streamer_17888,Esports,33181.0,10.7
11939,Streamer_10939,Gaming,22556.0,3.9
4162,Streamer_3162,Arte,7446.0,1.1
12518,Streamer_11518,Musica,29598.0,3.2
16641,Streamer_15641,Arte,22881.0,9.4
17308,Streamer_16308,Esports,17417.0,9.3
8994,Streamer_7994,,16137.0,2.6
14428,Streamer_13428,Just Chatting,34721.0,5.2
13788,Streamer_12788,Musica,33728.0,11.1
7485,Streamer_6485,Esports,14721.0,4.2
16920,Streamer_15920,Gaming,21408.0,6.8
4100,Streamer_3100,Gaming,41264.0,5.5
3032,Streamer_2032,Just Chatting,6052.0,3.9
3011,Streamer_2011,Gaming,26963.0,5.2
14605,Streamer_13605,Just Chatting,15735.0,3.3
17994,Streamer_16994,Arte,28471.0,10.3
1619,Streamer_619,Arte,14680.0,2.1
14224,Streamer_13224,Musica,36339.0,7.9
6120,Streamer_5120,Esports,46715.0,9.9
17643,Streamer_16643,Arte,47955.0,6.3
16018,Streamer_15018,Just Chatting,36858.0,2.4
2736,Streamer_1736,Arte,8839.0,3.1
5230,Streamer_4230,Gaming,2369.0,8.3
16412,Streamer_15412,Gaming,49929.0,5.7
8111,Streamer_7111,Just Chatting,8678.0,10.1
19274,Streamer_18274,Just Chatting,14123.0,1.2
18740,Streamer_17740,Arte,17493.0,1.6
17232,Streamer_16232,Just Chatting,235.0,1.3
18207,Streamer_17207,Just Chatting,23084.0,6.1
15592,Streamer_14592,Arte,942.0,11.8
15179,Streamer_14179,Gaming,22790.0,5.9
15243,Streamer_14243,Just Chatting,29392.0,1.3
3327,Streamer_2327,Arte,,8.7
8046,Streamer_7046,Esports,42592.0,10.6
2778,Streamer_1778,Arte,25423.0,7.4
8136,Streamer_7136,Arte,36405.0,7.1
12751,Streamer_11751,Musica,10565.0,8.2
14192,Streamer_13192,Esports,19412.0,6.9
12852,Streamer_11852,Gaming,3957.0,5.0
4208,Streamer_3208,Gaming,32771.0,5.2
18795,Streamer_17795,Gaming,3634.0,4.0
8517,Streamer_7517,Gaming,,10.0
3706,Streamer_2706,Esports,31396.0,9.7
6100,Streamer_5100,Just Chatting,17795.0,6.7
11310,Streamer_10310,Just Chatting,46927.0,4.7
13234,Streamer_12234,Just Chatting,28641.0,3.5
17316,Streamer_16316,Esports,41025.0,7.4
17418,Streamer_16418,Gaming,28853.0,11.8
10365,Streamer_9365,Musica,39653.0,5.6
3270,Streamer_2270,Musica,5993.0,7.9
19226,Streamer_18226,Gaming,27114.0,1.9
10701,Streamer_9701,Just Chatting,38470.0,3.9
8578,Streamer_7578,Musica,10257.0,10.9
13202,Streamer_12202,Arte,46514.0,9.7
11318,Streamer_10318,Arte,14348.0,7.3
8060,Streamer_7060,Arte,25855.0,3.7
19846,Streamer_18846,Musica,40057.0,9.7
8074,Streamer_7074,Just Chatting,49660.0,2.3
8490,Streamer_7490,Arte,36919.0,11.8
9543,Streamer_8543,Arte,2438.0,11.2
13750,Streamer_12750,Arte,47455.0,3.7
14389,Streamer_13389,Musica,27902.0,5.0
16511,Streamer_15511,Musica,48777.0,9.5
14437,Streamer_13437,Esports,3518.0,9.3
6641,Streamer_5641,Arte,6582.0,9.9
6336,Streamer_5336,Arte,34521.0,3.7
11264,Streamer_10264,Gaming,26550.0,10.1
16026,Streamer_15026,Musica,22889.0,10.1
1651,Streamer_651,Arte,30887.0,3.4
12663,Streamer_11663,Esports,27007.0,8.5
5323,Streamer_4323,Just Chatting,1131.0,4.7
9143,Streamer_8143,Esports,8110.0,4.6
17367,Streamer_16367,Arte,30029.0,6.6
10179,Streamer_9179,Musica,29842.0,6.8
10226,Streamer_9226,Just Chatting,328.0,11.4
17807,Streamer_16807,Musica,35710.0,8.3
13268,Streamer_12268,Arte,20170.0,2.1
19922,Streamer_18922,Arte,44789.0,9.1
13475,Streamer_12475,,32356.0,10.6
12872,Streamer_11872,Arte,21993.0,9.4
19975,Streamer_18975,Gaming,34410.0,5.5
2805,Streamer_1805,Musica,11384.0,9.8
17571,Streamer_16571,Just Chatting,843.0,4.5
20695,Streamer_19695,Just Chatting,39802.0,3.2
12497,Streamer_11497,Musica,34027.0,1.0
19501,Streamer_18501,Just Chatting,39791.0,3.5
14583,Streamer_13583,Gaming,12628.0,7.6
12459,Streamer_11459,Musica,43037.0,2.4
7594,Streamer_6594,Just Chatting,44295.0,4.5
11915,Streamer_10915,Gaming,18999.0,11.4
11426,Streamer_10426,Gaming,,1.0
20330,Streamer_19330,Musica,48680.0,3.6
17724,Streamer_16724,Arte,10444.0,10.2
12769,Streamer_11769,Arte,10618.0,3.3
18527,Streamer_17527,Just Chatting,16675.0,6.9
12408,Streamer_11408,Musica,24179.0,2.4
12096,Streamer_11096,Esports,26306.0,11.8
6789,Streamer_5789,Gaming,37960.0,2.6
11822,Streamer_10822,Musica,11502.0,6.6
14327,Streamer_13327,Gaming,23562.0,7.2
20149,Streamer_19149,Esports,7544.0,10.4
16684,Streamer_15684,Esports,30833.0,6.9
2036,Streamer_1036,Musica,31040.0,5.2
4628,Streamer_3628,Esports,1469.0,6.6
17805,Streamer_16805,Arte,36153.0,5.3
4289,Streamer_3289,Gaming,41538.0,10.8
20177,Streamer_19177,Gaming,24653.0,5.2
18290,Streamer_17290,Musica,15472.0,9.0
5979,Streamer_4979,Just Chatting,34572.0,8.1
4188,Streamer_3188,Esports,39347.0,10.2
7660,Streamer_6660,Esports,32289.0,4.7
10425,Streamer_9425,Just Chatting,43253.0,7.7
3522,Streamer_2522,Arte,17276.0,9.5
7651,Streamer_6651,Gaming,34017.0,10.4
3832,Streamer_2832,Esports,6328.0,10.4
18224,Streamer_17224,Esports,14502.0,1.0
19114,Streamer_18114,Esports,9478.0,7.0
8829,Streamer_7829,Musica,37826.0,2.3
4088,Streamer_3088,Esports,12758.0,1.7
16500,Streamer_15500,Gaming,48609.0,9.5
7703,Streamer_6703,Esports,33187.0,10.3
7603,Streamer_6603,Musica,1061.0,6.1
5724,Streamer_4724,Just Chatting,10141.0,7.1
5836,Streamer_4836,Gaming,6817.0,11.9
10138,Streamer_9138,Gaming,30840.0,2.8
20327,Streamer_19327,Esports,6553.0,11.9
1782,Streamer_782,Arte,16135.0,6.3
10709,Streamer_9709,Gaming,2369.0,7.5
8050,Streamer_7050,Arte,3270.0,10.5
19039,Streamer_18039,Arte,21606.0,10.7
12975,Streamer_11975,Just Chatting,30442.0,10.7
14559,Streamer_13559,Just Chatting,30286.0,10.8
2175,Streamer_1175,Arte,28968.0,2.3
2920,Streamer_1920,Esports,37459.0,5.3
9313,Streamer_8313,Just Chatting,11748.0,2.9
12325,Streamer_11325,Gaming,44066.0,3.4
13453,Streamer_12453,Just Chatting,8917.0,3.4
18509,Streamer_17509,Musica,46792.0,9.5
7384,Streamer_6384,Arte,49444.0,8.4
4237,Streamer_3237,Arte,40340.0,4.1
17455,Streamer_16455,Arte,48581.0,11.6
11364,Streamer_10364,Gaming,25822.0,7.2
4127,Streamer_3127,Gaming,13673.0,4.8
12990,Streamer_11990,Musica,6729.0,4.8
7144,Streamer_6144,Gaming,43869.0,2.7
1047,Streamer_47,Musica,45807.0,6.4
17173,Streamer_16173,Musica,21590.0,2.0
12410,Streamer_11410,Esports,39234.0,11.0
13436,Streamer_12436,Musica,1521.0,4.4
5987,,Arte,8514.0,9.8
8627,Streamer_7627,Esports,6100.0,5.8
7600,Streamer_6600,Gaming,26697.0,3.1
6698,Streamer_5698,Just Chatting,42176.0,7.6
19085,Streamer_18085,Arte,35452.0,6.5
19167,Streamer_18167,Musica,46127.0,7.3
9230,Streamer_8230,,23790.0,5.8
4725,Streamer_3725,Musica,47970.0,7.0
19933,Streamer_18933,Musica,27764.0,8.5
5847,Streamer_4847,Just Chatting,8413.0,8.7
4298,Streamer_3298,Esports,45356.0,7.6
7475,Streamer_6475,Gaming,45042.0,5.4
4239,Streamer_3239,Arte,47182.0,11.1
7449,Streamer_6449,Gaming,18030.0,4.2
11806,Streamer_10806,Esports,44061.0,1.0
20758,Streamer_19758,Musica,2223.0,3.4
14717,Streamer_13717,Just Chatting,36923.0,3.1
14767,Streamer_13767,Musica,47371.0,8.7
7066,Streamer_6066,Gaming,9370.0,2.5
17368,Streamer_16368,Arte,48837.0,3.5
18267,,Gaming,44289.0,6.3
16895,Streamer_15895,Arte,49286.0,5.8
5459,Streamer_4459,Just Chatting,34023.0,5.5
2034,Streamer_1034,Gaming,7526.0,11.0
11013,Streamer_10013,Gaming,33543.0,9.4
19385,Streamer_18385,Just Chatting,13313.0,2.9
8163,Streamer_7163,Esports,28039.0,8.7
9031,Streamer_8031,Arte,1588.0,7.9
16975,Streamer_15975,Just Chatting,42443.0,11.6
5971,Streamer_4971,Gaming,4234.0,8.0
8981,Streamer_7981,Arte,18523.0,1.4
5486,Streamer_4486,Arte,9833.0,10.1
11067,Streamer_10067,Esports,21217.0,7.8
13295,Streamer_12295,Arte,46132.0,6.6
17711,Streamer_16711,Esports,21640.0,10.7
3549,Streamer_2549,Esports,31228.0,5.3
19177,Streamer_18177,Arte,23963.0,3.7
11406,Streamer_10406,Just Chatting,30189.0,1.1
10842,Streamer_9842,Arte,15790.0,10.2
18171,Streamer_17171,Just Chatting,26634.0,8.0
14727,Streamer_13727,Just Chatting,26948.0,1.9
13675,Streamer_12675,Gaming,28748.0,6.9
17544,Streamer_16544,Gaming,37566.0,6.9
15097,Streamer_14097,Arte,45050.0,1.5
2474,Streamer_1474,Just Chatting,40188.0,1.7
9090,Streamer_8090,Musica,730.0,3.5
17701,Streamer_16701,Just Chatting,29150.0,7.9
3084,Streamer_2084,Arte,15733.0,9.8
11172,Streamer_10172,Esports,32226.0,8.7
1768,Streamer_768,Gaming,9965.0,8.2
20159,Streamer_19159,Esports,11658.0,6.2
6395,Streamer_5395,Just Chatting,35384.0,3.8
13395,Streamer_12395,Arte,547.0,5.2
16607,Streamer_15607,Just Chatting,47265.0,4.0
6105,Streamer_5105,Gaming,48331.0,2.8
11532,Streamer_10532,Just Chatting,10671.0,5.8
8858,Streamer_7858,Just Chatting,24711.0,1.7
3396,Streamer_2396,Musica,44791.0,2.2
17013,Streamer_16013,Gaming,25232.0,5.7
1884,Streamer_884,Musica,16331.0,4.5
11486,Streamer_10486,Musica,31648.0,3.4
7417,Streamer_6417,Gaming,31776.0,8.5
9438,Streamer_8438,Just Chatting,45880.0,10.6
6812,Streamer_5812,Esports,690.0,9.2
8121,Streamer_7121,Gaming,11534.0,11.7
6200,Streamer_5200,Just Chatting,46441.0,2.1
8878,Streamer_7878,Gaming,2870.0,8.0
15638,Streamer_14638,Arte,42670.0,5.3
2533,Streamer_1533,Musica,21321.0,6.7
2377,Streamer_1377,Esports,38155.0,2.6
16476,Streamer_15476,Musica,21293.0,6.4
15026,Streamer_14026,Just Chatting,14732.0,10.3
3098,Streamer_2098,Just Chatting,12122.0,11.0
18414,Streamer_17414,Musica,35815.0,11.3
18270,Streamer_17270,Arte,46228.0,10.6
2465,Streamer_1465,Just Chatting,18808.0,9.2
3470,Streamer_2470,Esports,41811.0,5.4
5904,Streamer_4904,Gaming,26283.0,10.6
12788,Streamer_11788,Arte,36904.0,6.1
3929,Streamer_2929,Gaming,32307.0,5.6
9758,Streamer_8758,Gaming,6857.0,7.2
6356,Streamer_5356,,23969.0,10.7
5139,Streamer_4139,Arte,26488.0,1.2
7388,Streamer_6388,Just Chatting,44153.0,2.7
8684,Streamer_7684,Gaming,11429.0,1.3
13273,Streamer_12273,Musica,15065.0,12.0
7560,Streamer_6560,Arte,9029.0,1.6
11892,Streamer_10892,Esports,45002.0,4.8
4601,Streamer_3601,Musica,34273.0,5.0
19871,Streamer_18871,Musica,2392.0,2.6
2584,Streamer_1584,Musica,36669.0,11.7
4573,Streamer_3573,Gaming,11995.0,9.7
9702,Streamer_8702,Musica,28927.0,1.3
10534,Streamer_9534,Just Chatting,20877.0,4.8
7244,Streamer_6244,Arte,31181.0,11.5
19974,Streamer_18974,Gaming,28412.0,10.3
16484,Streamer_15484,Arte,48005.0,11.1
20958,Streamer_19958,Arte,,2.0
14876,Streamer_13876,Arte,27410.0,6.7
5935,Streamer_4935,Just Chatting,30140.0,2.7
12985,Streamer_11985,Esports,7660.0,2.0
7897,Streamer_6897,Esports,18680.0,11.0
8555,Streamer_7555,Esports,1440.0,1.1
16935,Streamer_15935,Musica,264.0,1.6
9339,Streamer_8339,Gaming,49201.0,2.8
14917,Streamer_13917,Arte,13258.0,10.1
1711,Streamer_711,Musica,43208.0,3.9
3447,Streamer_2447,Arte,10106.0,10.8
20443,Streamer_19443,Gaming,31365.0,10.6
7758,Streamer_6758,Arte,2505.0,7.7
20374,Streamer_19374,Gaming,14273.0,2.4
13716,Streamer_12716,Arte,12306.0,10.7
13947,Streamer_12947,Arte,27011.0,11.8
17157,Streamer_16157,Arte,1891.0,8.4
9954,Streamer_8954,Gaming,24831.0,4.9
13546,Streamer_12546,Esports,31733.0,10.1
10511,Streamer_9511,Arte,13547.0,1.4
8852,Streamer_7852,Just Chatting,23234.0,6.0
10285,Streamer_9285,Arte,,3.9
4565,Streamer_3565,Just Chatting,42013.0,2.9
6608,Streamer_5608,Arte,11111.0,3.3
12696,Streamer_11696,Musica,9520.0,2.8
9839,Streamer_8839,Musica,24770.0,1.9
19936,Streamer_18936,Musica,36285.0,3.1
7921,Streamer_6921,Musica,25546.0,8.7
20807,Streamer_19807,Just Chatting,12572.0,3.3
18338,Streamer_17338,Just Chatting,34623.0,5.6
1068,Streamer_68,Esports,49577.0,10.3
7363,Streamer_6363,Just Chatting,9541.0,8.5
15977,Streamer_14977,Musica,22773.0,4.7
6644,Streamer_5644,Gaming,16084.0,7.6
19788,Streamer_18788,Just Chatting,10206.0,5.4
11145,Streamer_10145,Arte,39240.0,11.8
20771,Streamer_19771,Arte,36108.0,1.6
5784,Streamer_4784,Gaming,26212.0,11.8
13865,Streamer_12865,Esports,31481.0,1.2
7071,Streamer_6071,Arte,40687.0,5.0
10081,Streamer_9081,Gaming,16217.0,10.2
12036,Streamer_11036,Gaming,19630.0,8.1
13123,Streamer_12123,Esports,22345.0,5.3
1247,Streamer_247,Esports,14336.0,6.4
2347,Streamer_1347,,30413.0,10.0
6219,Streamer_5219,Gaming,41062.0,8.3
13452,Streamer_12452,Arte,34708.0,6.7
11774,Streamer_10774,Just Chatting,4610.0,10.7
10976,Streamer_9976,Musica,4043.0,6.2
11721,Streamer_10721,Just Chatting,34786.0,7.3
16137,Streamer_15137,Esports,9822.0,4.6
8540,Streamer_7540,Gaming,15125.0,8.6
1708,Streamer_708,Esports,48074.0,8.3
4886,Streamer_3886,Musica,49364.0,10.0
18911,Streamer_17911,Arte,12638.0,7.1
15834,Streamer_14834,Musica,1790.0,9.7
7296,Streamer_6296,Gaming,32344.0,7.7
17446,Streamer_16446,Musica,30938.0,8.1
8730,Streamer_7730,Gaming,37128.0,10.3
9763,Streamer_8763,Gaming,29893.0,1.6
6958,Streamer_5958,Just Chatting,3339.0,6.7
6036,Streamer_5036,Arte,45704.0,2.6
18474,Streamer_17474,Just Chatting,895.0,11.6
17641,Streamer_16641,Musica,14421.0,4.2
4434,Streamer_3434,Esports,12377.0,4.9
18708,Streamer_17708,Arte,45852.0,4.5
6128,Streamer_5128,Musica,21279.0,11.7
9904,Streamer_8904,Esports,30111.0,8.3
7172,Streamer_6172,Gaming,31742.0,11.8
13887,Streamer_12887,Just Chatting,38888.0,9.7
4385,Streamer_3385,Musica,,5.4
7536,Streamer_6536,Just Chatting,19113.0,3.6
1627,Streamer_627,Just Chatting,13130.0,11.4
1021,Streamer_21,Gaming,47066.0,11.0
11748,Streamer_10748,Arte,4147.0,9.4
4566,Streamer_3566,Just Chatting,36109.0,8.0
16187,Streamer_15187,Esports,3370.0,10.1
15403,Streamer_14403,Just Chatting,34273.0,8.5
16959,Streamer_15959,Musica,39616.0,10.4
14462,Streamer_13462,Musica,14456.0,11.5
5628,Streamer_4628,Gaming,42156.0,8.1
14990,Streamer_13990,Arte,13167.0,3.9
18407,Streamer_17407,Arte,35801.0,1.9
8313,Streamer_7313,Esports,30829.0,3.9
15701,Streamer_14701,Esports,7653.0,3.2
18883,Streamer_17883,Esports,15679.0,9.8
